tag,bank,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31
"Cash dividends declared on preferred stock","mitsubishi-ufj-trust-banking-corporation-u-s-a",2.4178022284324903E9,1.7924267200106876E9,1.1686763385892413E9,5.571655357748486E8,1.7090306297292483E9,1.1508671442857144E9,7.041757107874564E8,3.377151464425087E8,1.380594944477352E9,1.0407492764738677E9,6.828558563344948E8,3.390216961180124E8,1.265103696494134E9,9.502647767046239E8,6.358745690717736E8,3.4288086281228435E8,1.5680727700414078E9,1.184049153616287E9,7.866827224982747E8,3.772406093823326E8,1.4591140848826778E9,1.0774888368564527E9,7.097197178209577E8,3.394085365340314E8,1.2433018490715532E9,9.372023248272251E8,6.160194455811518E8,3.014396815148342E8,1.1041138648372092E9,8.204264251063123E8,5.3150372989700997E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cash dividends declared on common stock","mitsubishi-ufj-trust-banking-corporation-u-s-a",2.4178022284324903E9,1.7924267200106876E9,1.1686763385892413E9,5.571655357748486E8,1.7090306297292483E9,1.1508671442857144E9,7.041757107874564E8,3.377151464425087E8,1.380594944477352E9,1.0407492764738677E9,6.828558563344948E8,3.390216961180124E8,1.265103696494134E9,9.502647767046239E8,6.358745690717736E8,3.4288086281228435E8,1.5680727700414078E9,1.184049153616287E9,7.866827224982747E8,3.772406093823326E8,1.4591140848826778E9,1.0774888368564527E9,7.097197178209577E8,3.394085365340314E8,1.2433018490715532E9,9.372023248272251E8,6.160194455811518E8,3.014396815148342E8,1.1041138648372092E9,8.204264251063123E8,5.3150372989700997E8,1.282E8,2.1263E7,2.1263E7,0.0,0.0,1.9816E7,1.9816E7,1.9816E7,0.0,1.9966E7,1.9966E7,0.0,0.0,1.4751E7,1.4751E7,1.4751E7,0.0,1.1026E7,1.1026E7,1.1026E7,0.0,2.6042E7,2.6042E7,2.6042E7,2.6042E7,0.0,0.0,0.0,0.0,6728000.0,6728000.0,6728000.0,6728000.0,4853000.0,4853000.0,4853000.0,4853000.0,1200000.0,1200000.0,1200000.0,1200000.0,2300000.0,2300000.0,2300000.0,2300000.0,3000000.0,3000000.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Interest income: Foreign office loans","mitsubishi-ufj-trust-banking-corporation-u-s-a",2.4178022284324903E9,1.7924267200106876E9,1.1686763385892413E9,5.571655357748486E8,1.7090306297292483E9,1.1508671442857144E9,7.041757107874564E8,3.377151464425087E8,1.380594944477352E9,1.0407492764738677E9,6.828558563344948E8,3.390216961180124E8,1.265103696494134E9,9.502647767046239E8,6.358745690717736E8,3.4288086281228435E8,1.5680727700414078E9,1.184049153616287E9,7.866827224982747E8,3.772406093823326E8,1.4591140848826778E9,1.0774888368564527E9,7.097197178209577E8,3.394085365340314E8,1.2433018490715532E9,9.372023248272251E8,6.160194455811518E8,3.014396815148342E8,1.1041138648372092E9,8.204264251063123E8,5.3150372989700997E8,2.4750332569431204E8,1.0337824073371465E9,7.736262545281221E8,5.167370937559581E8,2.5415176591039085E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83000.0,292000.0
"Interest expense: Foreign office deposits","mitsubishi-ufj-trust-banking-corporation-u-s-a",2.4178022284324903E9,1.7924267200106876E9,1.1686763385892413E9,5.571655357748486E8,1.7090306297292483E9,1.1508671442857144E9,7.041757107874564E8,3.377151464425087E8,1.380594944477352E9,1.0407492764738677E9,6.828558563344948E8,3.390216961180124E8,1.265103696494134E9,9.502647767046239E8,6.358745690717736E8,3.4288086281228435E8,1.5680727700414078E9,1.184049153616287E9,7.866827224982747E8,3.772406093823326E8,1.4591140848826778E9,1.0774888368564527E9,7.097197178209577E8,3.394085365340314E8,1.2433018490715532E9,9.372023248272251E8,6.160194455811518E8,3.014396815148342E8,1.1041138648372092E9,8.204264251063123E8,5.3150372989700997E8,2.4750332569431204E8,1.0337824073371465E9,7.736262545281221E8,5.167370937559581E8,2.5415176591039085E8,2000.0,1000.0,1000.0,1000.0,3000.0,2000.0,1000.0,1000.0,3000.0,2000.0,1000.0,1000.0,9000.0,9000.0,7000.0,4000.0,14000.0,7000.0,5000.0,3000.0,10000.0,8000.0,1000.0,0.0,76000.0,65000.0,27000.0,12000.0,670000.0,646000.0,611000.0,283000.0,7215000.0,6399000.0,4343000.0,2352000.0,1.0658E7,8812000.0,5836000.0,3078000.0,7332000.0,4072000.0,1405000.0,383000.0,2966000.0,2616000.0,2026000.0,1131000.0,3431000.0,1.2323E7,1.4817E7,3353000.0,3971000.0,1.0618E7,8846000.0,8967000.0,6446000.0,3563000.0
"Total charge-offs secured by 1-4 family residential properties",pnc-bank,2.881E7,2.0867E7,1.5028E7,8273000.0,2.6377E7,1.8313E7,1.2834E7,1.1509E7,3.4669E7,2.5029E7,2.0104E7,1.0869E7,5.1645E7,3.5521E7,2.0577E7,1.3214E7,7.644E7,5.7362E7,4.5334E7,2.5116E7,1.15939E8,9.3379E7,6.7862E7,3.0483E7,1.35791E8,1.05317E8,7.5147E7,3.6482E7,1.59623E8,1.29208E8,8.5578E7,5.3239E7,2.11403E8,1.59266E8,1.11166E8,4.9937E7,2.86325E8,2.10466E8,1.73354E8,1.11527E8,6.42451E8,5.28827E8,4.30382E8,2.94297E8,7.25403E8,5.41036E8,3.32655E8,1.6702E8,6.66795E8,5.19309E8,3.66393E8,2.09628E8,9.45338E8,7.26577E8,4.86379E8,1.42542E8,6.3268E8,1.65356E8,1.01382E8,4.3147E7,1.17049E8,7.9205E7,4.8087E7,2.0314E7,3.6847E7,2.3607E7,1.4441E7,7550000.0,1.8828E7,1.3706E7,7793000.0,4087000.0,1.6695E7,1.2739E7,9413000.0,4938000.0,2.218E7,1.8346E7,1.3074E7,8568000.0,1.7039E7,1.1647E7,7618000.0,3187000.0,1.7746E7,1.904E7,1.6554E7,1.5709E7,1.4404E7,1.692E7,1.5942E7,4683000.0,4601000.0,4160000.0
"Loans secured by 1-4 family senior liens - total charge-offs",pnc-bank,8783000.0,6722000.0,4914000.0,2687000.0,1.1731E7,9367000.0,6409000.0,7090000.0,1.505E7,1.032E7,6842000.0,4029000.0,1.2381E7,6766000.0,3876000.0,3142000.0,1.7721E7,1.4042E7,8927000.0,5377000.0,1.7995E7,1.8197E7,1.4308E7,4962000.0,3.4079E7,2.4028E7,1.6379E7,9496000.0,4.3985E7,3.6943E7,2.2275E7,1.658E7,5.9131E7,3.9846E7,2.5031E7,4507000.0,1.7255E7,528000.0,1.3638E7,1.2785E7,1.32891E8,1.30959E8,1.20172E8,7.5446E7,1.32817E8,9.9081E7,6.4363E7,2.7747E7,1.42267E8,1.12883E8,9.3958E7,5.8447E7,4.26098E8,3.3996E8,2.68191E8,6.054E7,1.36798E8,4.3295E7,2.6241E7,1.0473E7,2.1596E7,1.0515E7,2829000.0,845000.0,2057000.0,1279000.0,175000.0,118000.0,2741000.0,2227000.0,532000.0,351000.0,2054000.0,1650000.0,1345000.0,823000.0,4209000.0,3894000.0,2483000.0,1753000.0,3677000.0,1943000.0,1228000.0,433000.0,5331000.0,5.845586125283843E8,5.52338071922366E8,4.73232138178025E8,3.6736980523875755E8,3.350101443115438E8,2.98879779258229E8,2.3248369899391672E8,2.2024706160801563E8,2.216757700148075E8
"Loans secured by 1-4 family junior liens - total charge-offs",pnc-bank,3066000.0,2615000.0,2389000.0,2206000.0,2521000.0,421000.0,32000.0,242000.0,3898000.0,2730000.0,2006000.0,1046000.0,6952000.0,5720000.0,3202000.0,2074000.0,8979000.0,5920000.0,6212000.0,2822000.0,1.376E7,7702000.0,2.0277E7,8458000.0,1.8554E7,1.6539E7,1.0793E7,4090000.0,2.6347E7,2.1708E7,1.5138E7,6018000.0,2.3796E7,1.9707E7,1.2596E7,7794000.0,8.3903E7,7.2307E7,5.9428E7,4.5392E7,1.36085E8,1.1008E8,8.3851E7,5.7023E7,1.96486E8,1.45537E8,9.1148E7,4.7606E7,1.88438E8,1.51996E8,1.05082E8,5.8268E7,2.20728E8,1.6535E8,7.5963E7,3.0459E7,2.22389E8,6.0387E7,3.8304E7,1.5644E7,4.9785E7,3.6402E7,2.4868E7,1.2124E7,1.7515E7,1.0653E7,6512000.0,3584000.0,9939000.0,7095000.0,4079000.0,2164000.0,9415000.0,7224000.0,5549000.0,2921000.0,1.2426E7,1.058E7,8308000.0,5760000.0,9279000.0,6679000.0,4253000.0,1852000.0,8701000.0,5.845586125283843E8,5.52338071922366E8,4.73232138178025E8,3.6736980523875755E8,3.350101443115438E8,2.98879779258229E8,2.3248369899391672E8,2.2024706160801563E8,2.216757700148075E8
"Total charge offs - home equity lines of credit",pnc-bank,1.6961E7,1.153E7,7725000.0,3380000.0,1.2125E7,8525000.0,6393000.0,4177000.0,1.5721E7,1.1979E7,1.1256E7,5794000.0,3.2312E7,2.3035E7,1.3499E7,7998000.0,4.974E7,3.74E7,3.0195E7,1.6917E7,8.4184E7,6.748E7,3.3277E7,1.7063E7,8.3158E7,6.475E7,4.7975E7,2.2896E7,8.9291E7,7.0557E7,4.8165E7,3.0641E7,1.28476E8,9.9713E7,7.3539E7,3.7636E7,1.85167E8,1.37631E8,1.00288E8,5.335E7,3.73475E8,2.87788E8,2.26359E8,1.61828E8,3.961E8,2.96418E8,1.77144E8,9.1667E7,3.3609E8,2.5443E8,1.67353E8,9.2913E7,2.98512E8,2.21267E8,1.42225E8,5.1543E7,2.73493E8,6.1674E7,3.6837E7,1.703E7,4.5668E7,3.2288E7,2.039E7,7345000.0,1.7275E7,1.1675E7,7754000.0,3848000.0,6148000.0,4384000.0,3182000.0,1572000.0,5226000.0,3865000.0,2519000.0,1194000.0,5545000.0,3872000.0,2283000.0,1055000.0,4083000.0,3025000.0,2137000.0,902000.0,3714000.0,2394000.0,1919000.0,1883000.0,1442000.0,2646000.0,3893000.0,3245000.0,2077000.0,1709000.0
"Secured by 1-4 family residential properties - total recoveries",pnc-bank,5.9118E7,4.5699E7,2.9752E7,1.4036E7,9.1337E7,7.3779E7,5.0674E7,2.6895E7,1.14606E8,7.8876E7,4.847E7,2.3066E7,8.0387E7,5.8898E7,3.7571E7,1.8172E7,8.8965E7,6.8447E7,4.3835E7,2.1772E7,1.23261E8,8.7974E7,5.5839E7,2.6186E7,1.12077E8,8.19E7,5.2331E7,2.383E7,9.8835E7,7.5902E7,4.6634E7,2.4962E7,1.24324E8,9.2297E7,6.1364E7,2.5168E7,1.35601E8,1.04273E8,5.5276E7,2.7693E7,1.22136E8,9.1061E7,6.4032E7,2.5441E7,1.15099E8,8.2337E7,5.2119E7,2.2738E7,9.6578E7,7.5164E7,4.129E7,1.7173E7,1.22757E8,9.1826E7,7.2456E7,2.5602E7,1.30743E8,1.2903E7,7812000.0,2589000.0,9908000.0,7601000.0,4438000.0,1716000.0,3911000.0,2917000.0,2064000.0,1085000.0,3717000.0,2828000.0,1961000.0,878000.0,5155000.0,3698000.0,2401000.0,1141000.0,4593000.0,3420000.0,2359000.0,1080000.0,2641000.0,1922000.0,1154000.0,436000.0,3768000.0,2904000.0,5225000.0,4653000.0,6031000.0,4565000.0,5404000.0,616000.0,510000.0,352000.0
"Loans secured by 1-4 family senior liens - total recoveries",pnc-bank,1.4386E7,1.0852E7,6263000.0,3580000.0,1.9369E7,1.5357E7,1.0597E7,4528000.0,2.8255E7,1.8063E7,1.0504E7,5229000.0,1.8349E7,1.3633E7,8449000.0,4461000.0,1.9793E7,1.6133E7,9353000.0,4950000.0,2.7356E7,2.3901E7,1.3769E7,6495000.0,2.597E7,1.6042E7,1.2226E7,5837000.0,1.7227E7,6885000.0,8661000.0,6895000.0,3.3419E7,2.5601E7,1.8226E7,4930000.0,3.7667E7,3.1601E7,6415000.0,1865000.0,1.3147E7,8756000.0,8613000.0,2332000.0,1.2062E7,8864000.0,5287000.0,1745000.0,2.2964E7,1.9485E7,9940000.0,3366000.0,3.9792E7,2.7026E7,1.5229E7,1.2025E7,8.1573E7,5365000.0,3450000.0,717000.0,1438000.0,965000.0,469000.0,63000.0,854000.0,695000.0,419000.0,104000.0,580000.0,462000.0,384000.0,185000.0,498000.0,390000.0,155000.0,91000.0,1402000.0,1177000.0,1022000.0,701000.0,752000.0,624000.0,247000.0,135000.0,1546000.0,5.845586125283843E8,5.52338071922366E8,4.73232138178025E8,3.6736980523875755E8,3.350101443115438E8,2.98879779258229E8,2.3248369899391672E8,2.2024706160801563E8,2.216757700148075E8
"Loans secured by 1-4 family junior liens - total recoveries",pnc-bank,1.2694E7,1.0277E7,6951000.0,2657000.0,1.893E7,1.6036E7,1.1419E7,6553000.0,2.4842E7,1.7127E7,1.0405E7,4681000.0,1.7319E7,1.3141E7,8069000.0,3181000.0,1.497E7,1.0409E7,9083000.0,7717000.0,3.8135E7,2.6576E7,2.1561E7,9885000.0,2.0675E7,1.8002E7,1.0476E7,4994000.0,2.4855E7,1.9306E7,1.3256E7,4403000.0,2.7196E7,2.0455E7,1.3716E7,8129000.0,4.1532E7,2.936E7,2.0639E7,9139000.0,3.4381E7,2.6338E7,1.6992E7,7617000.0,3.4576E7,2.4225E7,1.491E7,6621000.0,2.7811E7,2.1059E7,1.2639E7,6233000.0,2.6145E7,1.9666E7,1.3824E7,6844000.0,2.1229E7,6305000.0,3690000.0,1605000.0,7509000.0,6047000.0,3637000.0,1496000.0,2201000.0,1620000.0,1177000.0,697000.0,2307000.0,1819000.0,1195000.0,581000.0,3449000.0,2309000.0,1428000.0,562000.0,2701000.0,1892000.0,1080000.0,305000.0,1582000.0,1063000.0,772000.0,254000.0,1696000.0,5.845586125283843E8,5.52338071922366E8,4.73232138178025E8,3.6736980523875755E8,3.350101443115438E8,2.98879779258229E8,2.3248369899391672E8,2.2024706160801563E8,2.216757700148075E8
"Home equity lines of credit - total recoveries",pnc-bank,3.2038E7,2.457E7,1.6538E7,7799000.0,5.3038E7,4.2386E7,2.8658E7,1.5814E7,6.1509E7,4.3686E7,2.7561E7,1.3156E7,4.4719E7,3.2124E7,2.1053E7,1.053E7,5.4202E7,4.1905E7,2.5399E7,9105000.0,5.777E7,3.7497E7,2.0509E7,9806000.0,6.5432E7,4.7856E7,2.9629E7,1.2999E7,5.6753E7,4.9711E7,2.4717E7,1.3664E7,6.3709E7,4.6241E7,2.9422E7,1.2109E7,5.6402E7,4.3312E7,2.8222E7,1.6689E7,7.4608E7,5.5967E7,3.8427E7,1.5492E7,6.8461E7,4.9248E7,3.1922E7,1.4372E7,4.5803E7,3.462E7,1.8711E7,7574000.0,5.682E7,4.5134E7,4.3403E7,6733000.0,2.7941E7,1233000.0,672000.0,267000.0,961000.0,589000.0,332000.0,157000.0,856000.0,602000.0,468000.0,284000.0,830000.0,547000.0,382000.0,112000.0,1208000.0,999000.0,818000.0,488000.0,490000.0,351000.0,257000.0,74000.0,307000.0,235000.0,135000.0,47000.0,526000.0,773000.0,927000.0,900000.0,1836000.0,1315000.0,1861000.0,197000.0,270000.0,140000.0
"Secured by 1-4 family residential properties- net charge-offs",pnc-bank,-3.0308E7,-2.4832E7,-1.4724E7,-5763000.0,-6.496E7,-5.5466E7,-3.784E7,-1.5386E7,-7.9937E7,-5.3847E7,-2.8366E7,-1.2197E7,-2.8742E7,-2.3377E7,-1.6994E7,-4958000.0,-1.2525E7,-1.1085E7,1499000.0,3344000.0,-7322000.0,5405000.0,1.2023E7,4297000.0,2.3714E7,2.3417E7,2.2816E7,1.2652E7,6.0788E7,5.3306E7,3.8944E7,2.8277E7,8.7079E7,6.6969E7,4.9802E7,2.4769E7,1.50724E8,1.06193E8,1.18078E8,8.3834E7,5.20315E8,4.37766E8,3.6635E8,2.68856E8,6.10304E8,4.58699E8,2.80536E8,1.44282E8,5.70217E8,4.44145E8,3.25103E8,1.92455E8,8.22581E8,6.34751E8,4.13923E8,1.1694E8,5.01937E8,1.52453E8,9.357E7,4.0558E7,1.07141E8,7.1604E7,4.3649E7,1.8598E7,3.2936E7,2.069E7,1.2377E7,6465000.0,1.5111E7,1.0878E7,5832000.0,3209000.0,1.154E7,9041000.0,7012000.0,3797000.0,1.7587E7,1.4926E7,1.0715E7,7488000.0,1.4398E7,9725000.0,6464000.0,2751000.0,1.3978E7,1.6136E7,1.1329E7,1.1056E7,8373000.0,1.2355E7,1.0538E7,4067000.0,4091000.0,3808000.0
"Loans secured by 1-4 family senior liens - net charge-offs",pnc-bank,-5603000.0,-4130000.0,-1349000.0,-893000.0,-7638000.0,-5990000.0,-4188000.0,2562000.0,-1.3205E7,-7743000.0,-3662000.0,-1200000.0,-5968000.0,-6867000.0,-4573000.0,-1319000.0,-2072000.0,-2091000.0,-426000.0,427000.0,-9361000.0,-5704000.0,539000.0,-1533000.0,8109000.0,7986000.0,4153000.0,3659000.0,2.6758E7,3.0058E7,1.3614E7,9685000.0,2.5712E7,1.4245E7,6805000.0,-423000.0,-2.0412E7,-3.1073E7,7223000.0,1.092E7,1.19744E8,1.22203E8,1.11559E8,7.3114E7,1.20755E8,9.0217E7,5.9076E7,2.6002E7,1.19303E8,9.3398E7,8.4018E7,5.5081E7,3.86306E8,3.12934E8,2.52962E8,4.8515E7,5.5225E7,3.793E7,2.2791E7,9756000.0,2.0158E7,9550000.0,2360000.0,782000.0,1203000.0,584000.0,-244000.0,14000.0,2161000.0,1765000.0,148000.0,166000.0,1556000.0,1260000.0,1190000.0,732000.0,2807000.0,2717000.0,1461000.0,1052000.0,2925000.0,1319000.0,981000.0,298000.0,3785000.0,5.845586125283843E8,5.52338071922366E8,4.73232138178025E8,3.6736980523875755E8,3.350101443115438E8,2.98879779258229E8,2.3248369899391672E8,2.2024706160801563E8,2.216757700148075E8
"Loans secured by 1-4 family junior liens - net charge-offs",pnc-bank,-9628000.0,-7662000.0,-4562000.0,-451000.0,-1.6409E7,-1.5615E7,-1.1387E7,-6311000.0,-2.0944E7,-1.4397E7,-8399000.0,-3635000.0,-1.0367E7,-7421000.0,-4867000.0,-1107000.0,-5991000.0,-4489000.0,-2871000.0,-4895000.0,-2.4375E7,-1.8874E7,-1284000.0,-1427000.0,-2121000.0,-1463000.0,317000.0,-904000.0,1492000.0,2402000.0,1882000.0,1615000.0,-3400000.0,-748000.0,-1120000.0,-335000.0,4.2371E7,4.2947E7,3.8789E7,3.6253E7,1.01704E8,8.3742E7,6.6859E7,4.9406E7,1.6191E8,1.21312E8,7.6238E7,4.0985E7,1.60627E8,1.30937E8,9.2443E7,5.2035E7,1.94583E8,1.45684E8,6.2139E7,2.3615E7,2.0116E8,5.4082E7,3.4614E7,1.4039E7,4.2276E7,3.0355E7,2.1231E7,1.0628E7,1.5314E7,9033000.0,5335000.0,2887000.0,7632000.0,5276000.0,2884000.0,1583000.0,5966000.0,4915000.0,4121000.0,2359000.0,9725000.0,8688000.0,7228000.0,5455000.0,7697000.0,5616000.0,3481000.0,1598000.0,7005000.0,5.845586125283843E8,5.52338071922366E8,4.73232138178025E8,3.6736980523875755E8,3.350101443115438E8,2.98879779258229E8,2.3248369899391672E8,2.2024706160801563E8,2.216757700148075E8
"Home equity lines of credit - net charge-offs",pnc-bank,-1.5077E7,-1.304E7,-8813000.0,-4419000.0,-4.0913E7,-3.3861E7,-2.2265E7,-1.1637E7,-4.5788E7,-3.1707E7,-1.6305E7,-7362000.0,-1.2407E7,-9089000.0,-7554000.0,-2532000.0,-4462000.0,-4505000.0,4796000.0,7812000.0,2.6414E7,2.9983E7,1.2768E7,7257000.0,1.7726E7,1.6894E7,1.8346E7,9897000.0,3.2538E7,2.0846E7,2.3448E7,1.6977E7,6.4767E7,5.3472E7,4.4117E7,2.5527E7,1.28765E8,9.4319E7,7.2066E7,3.6661E7,2.98867E8,2.31821E8,1.87932E8,1.46336E8,3.27639E8,2.4717E8,1.45222E8,7.7295E7,2.90287E8,2.1981E8,1.48642E8,8.5339E7,2.41692E8,1.76133E8,9.8822E7,4.481E7,2.45552E8,6.0441E7,3.6165E7,1.6763E7,4.4707E7,3.1699E7,2.0058E7,7188000.0,1.6419E7,1.1073E7,7286000.0,3564000.0,5318000.0,3837000.0,2800000.0,1460000.0,4018000.0,2866000.0,1701000.0,706000.0,5055000.0,3521000.0,2026000.0,981000.0,3776000.0,2790000.0,2002000.0,855000.0,3188000.0,1621000.0,992000.0,983000.0,-394000.0,1331000.0,2032000.0,3048000.0,1807000.0,1569000.0
"Total interest income",pnc-bank,2.4200034E10,1.7726661E10,1.1551368E10,5.632557E9,1.5335217E10,1.0253931E10,6.145076E9,2.889308E9,1.1031682E10,7.312125E9,4.891702E9,2.457728E9,1.1204131E10,8.647326E9,5.995572E9,3.173007E9,1.3648925E10,1.0343792E10,6.864952E9,3.393517E9,1.2479963E10,9.148984E9,5.952549E9,2.895636E9,1.0699928E10,7.903805E9,5.134714E9,2.492405E9,9.549025E9,7.121825E9,4.735709E9,2.378139E9,9.201516E9,6.873369E9,4.568479E9,2.294159E9,9.312661E9,7.005156E9,4.701662E9,2.382117E9,9.870818E9,7.427516E9,5.007342E9,2.575913E9,1.0623131E10,7.983759E9,5.342893E9,2.574444E9,1.0105018E10,7.591563E9,5.083989E9,2.562247E9,1.1068334E10,8.418648E9,5.743341E9,2.889642E9,1.2070722E10,4.144669E9,2.687888E9,1.349776E9,6.082182E9,4.595897E9,3.040345E9,1.556008E9,5.848993E9,4.283972E9,2.367661E9,1.16126E9,4.368036E9,3.213919E9,2.07505E9,1.008745E9,3.545549E9,2.56439E9,1.62138E9,7.63493E8,2.611313E9,1.902347E9,1.249866E9,6.27966E8,2.503415E9,1.895101E9,1.278395E9,6.39699E8,2.916997E9,3.857333E9,4.43869E9,4.551296E9,4.96534E9,4.746209E9,3.772468E9,9.83218E8,8.59819E8,5.7373E8
"Total interest expense",pnc-bank,9.717309E9,6.802562E9,4.179344E9,1.914332E9,2.174552E9,8.53917E8,2.67607E8,7.906E7,3.59309E8,2.693E8,1.89089E8,1.03402E8,1.209768E9,1.087152E9,9.28376E8,6.44626E8,3.617064E9,2.815092E9,1.857269E9,9.03484E8,2.694444E9,1.864853E9,1.149114E9,5.2254E8,1.589411E9,1.141263E9,7.23213E8,3.34107E8,1.176379E9,8.70853E8,5.75923E8,2.83705E8,9.58547E8,7.10773E8,4.55832E8,2.23553E8,7.86717E8,5.74807E8,3.77161E8,1.8389E8,7.15794E8,5.35304E8,3.60501E8,1.82135E8,7.97729E8,5.96435E8,3.86541E8,2.03253E8,1.083368E9,8.44157E8,5.79968E8,2.96328E8,1.464608E9,1.125314E9,7.65818E8,4.08668E8,2.547311E9,8.81673E8,6.37812E8,3.49072E8,2.255311E9,1.767824E9,1.232552E9,7.00321E8,2.922484E9,2.140933E9,1.233565E9,5.99395E8,2.191336E9,1.590088E9,9.99309E8,4.72717E8,1.482552E9,1.037754E9,6.31152E8,2.8632E8,7.52975E8,5.16497E8,3.2606E8,1.59286E8,5.49461E8,4.19447E8,2.87729E8,1.52294E8,7.9198E8,1.666175E9,2.335984E9,2.257684E9,2.505525E9,2.343543E9,1.858855E9,3.28236E8,2.49506E8,1.96821E8
"Net interest income",pnc-bank,1.4482725E10,1.0924099E10,7.372024E9,3.718225E9,1.3160665E10,9.400014E9,5.877469E9,2.810248E9,1.0672373E10,7.042825E9,4.702613E9,2.354326E9,9.994363E9,7.560174E9,5.067196E9,2.528381E9,1.0031861E10,7.5287E9,5.007683E9,2.490033E9,9.785519E9,7.284131E9,4.803435E9,2.373096E9,9.110517E9,6.762542E9,4.411501E9,2.158298E9,8.372646E9,6.250972E9,4.159786E9,2.094434E9,8.242969E9,6.162596E9,4.112647E9,2.070606E9,8.525944E9,6.430349E9,4.324501E9,2.198227E9,9.155024E9,6.892212E9,4.646841E9,2.393778E9,9.825402E9,7.387324E9,4.956352E9,2.371191E9,9.02165E9,6.747406E9,4.504021E9,2.265919E9,9.603726E9,7.293334E9,4.977523E9,2.480974E9,9.523411E9,3.262996E9,2.050076E9,1.000704E9,3.826871E9,2.828073E9,1.807793E9,8.55687E8,2.926509E9,2.143039E9,1.134096E9,5.61865E8,2.1767E9,1.623831E9,1.075741E9,5.36028E8,2.062997E9,1.526636E9,9.90228E8,4.77173E8,1.858338E9,1.38585E9,9.23806E8,4.6868E8,1.953954E9,1.475654E9,9.90666E8,4.87405E8,2.125017E9,2.191158E9,2.102706E9,2.293612E9,2.459815E9,2.402666E9,1.913613E9,6.54982E8,6.10313E8,3.76909E8
"Provision for loan and lease losses",pnc-bank,7.42044E8,5.10538E8,3.81239E8,2.33257E8,4.77145E8,6.7683E7,-1.74208E8,-2.07718E8,-7.79655E8,-1.354667E9,-1.198974E9,-5.50682E8,3.08396E9,3.232026E9,3.206989E9,9.56763E8,7.39915E8,5.32258E8,3.62454E8,1.94485E8,4.19203E8,2.67735E8,1.78951E8,9.8906E7,4.45567E8,3.2522E8,1.83532E8,8.468E7,3.93387E8,3.18202E8,2.36962E8,1.3175E8,2.52784E8,1.74275E8,1.12424E8,7.9224E7,2.55256E8,2.11141E8,1.75431E8,1.06876E8,6.51026E8,5.43365E8,3.99804E8,2.47658E8,9.77178E8,6.70055E8,4.56989E8,1.81644E8,1.099108E9,9.32661E8,6.87346E8,4.05421E8,2.609721E9,2.162815E9,1.651766E9,7.96789E8,3.969456E9,1.130959E9,8.06351E8,3.98194E8,9.6945E8,5.02281E8,2.98313E8,1.46499E8,2.56273E8,1.18229E8,5.5209E7,5840000.0,1.20423E8,7.9792E7,6.551E7,2.1748E7,3.6821E7,1.3765E7,-1057000.0,7987000.0,5.1553E7,3.1985E7,1.9247E7,1.2584E7,1.76612E8,1.41499E8,9.1373E7,3.4706E7,2.9005E8,8.98743E8,1.33E8,1.5664E8,2.17961E8,6.5E7,-2.75E7,6247000.0,2.5718E7,7.2089E7
