breakdown,bank,12/31/2023,12/31/2022,12/31/2021,12/31/2020
"Long Term Debt Issuance",DB,1432000.0,2716000.0,1146000.0,1684000.0
"Long Term Debt Payments",DB,-2005000.0,-697000.0,-721000.0,-1822000.0
"Net Common Stock Issuance",DB,-857000.0,-695000.0,-311000.0,-203000.0
"Common Stock Issuance",DB,0.0,0.0,35000.0,76000.0
"Common Stock Payments",DB,-857000.0,-695000.0,-346000.0,-279000.0
"Net Preferred Stock Issuance",DB,-225000.0,0.0,-504000.0,-676000.0
"Preferred Stock Issuance",DB,0.0,0.0,0.0,0.0
"Preferred Stock Payments",DB,-225000.0,0.0,-504000.0,-676000.0
"Cash Dividends Paid",DB,-610000.0,-406000.0,0.0,0.0
"Common Stock Dividend Paid",DB,12714959.061014263,214641227.3611557,125287530.36793894,0.0
"Interest Paid CFF",DB,-498000.0,-479000.0,-363000.0,-349000.0
"Net Other Financing Charges",DB,-89000.0,175000.0,2383000.0,1055000.0
"End Cash Position",DB,163768000.0,165626000.0,179946000.0,156328000.0
"Changes in Cash",DB,178000.0,-18674000.0,22273000.0,28533000.0
"Effect of Exchange Rate Changes",DB,-2036000.0,4354000.0,1345000.0,-1074000.0
"Beginning Cash Position",DB,165626000.0,179946000.0,156328000.0,128869000.0
"Income Tax Paid Supplemental Data",DB,955000.0,1288000.0,1031000.0,805000.0
"Interest Paid Supplemental Data",DB,25454000.0,9286000.0,5769000.0,6937000.0
"Capital Expenditure",DB,-422000.0,-337000.0,-550000.0,-512000.0
"Issuance of Capital Stock",DB,0.0,0.0,35000.0,76000.0
"Issuance of Debt",DB,1432000.0,2716000.0,1146000.0,1684000.0
"Repayment of Debt",DB,-2005000.0,-697000.0,-721000.0,-1822000.0
"Repurchase of Capital Stock",DB,-1082000.0,-695000.0,-850000.0,-955000.0
"Free Cash Flow",DB,5184000.0,-2450000.0,-3502000.0,30224000.0
